1802838360064, 0, 41.3480687196
1802838360064, 1, 37.2413564444
1802838360064, 2, 33.83275
1802838360064, 3, 40.4034444444
1802838360064, 4, 49.8430573333
1802838360064, 5, 53.7421175556
1802838360064, 6, 47.9850506667
1802838360064, 7, 44.1353671111
1802838360064, 8, 43.2176513333
1802838360064, 9, 43.6992624444
1802838360064, 10, 44.3850304444
1802838360064, 11, 37.7521095556
1802838360064, 12, 45.4259548889
1802838360064, 13, 52.4822535556
1802838360064, 14, 50.4736057778
1802838360064, 15, 46.0167477778
1802838360064, 16, 50.2729982222
1802838360064, 17, 52.6590691111
1802838360064, 18, 40.3081048889
1802838360064, 19, 31.8779862222
1802838360064, 20, 30.9453333333
1802838360064, 21, 42.1836331111
1802838360064, 22, 49.2451793333
1802838360064, 23, 45.7657717778
1802838360064, 24, 39.9060162222
1802838360064, 25, 36.0333726667
1802838360064, 26, 34.7050577778
1802838360064, 27, 31.6920111111
1802838360064, 28, 26.6797113333
1802838360064, 29, 24.4311135556
1802838360064, 30, 26.0215411333
1802838360064, 31, 22.7213548444
1802838360064, 32, 15.0768515333
1802838360064, 33, 18.5716056
1802838360064, 34, 25.3057177778
1802838360064, 35, 23.2678246667
1802838360064, 36, 17.7914976444
1802838360064, 37, 17.0776422222
1802838360064, 38, 24.3130194667
1802838360064, 39, 27.4593637778
1802838360064, 40, 29.6670297778
1802838360064, 41, 34.9422915556
1802838360064, 42, 38.2864304444
1802838360064, 43, 40.8777226667
1802838360064, 44, 41.48635
1802838360064, 45, 38.15806
1802838360064, 46, 34.5803148889
1802838360064, 47, 29.3557944444
1802838360064, 48, 22.6424368889
1802838360064, 49, 22.4298322222
1802838360064, 50, 26.4119002222
1802838360064, 51, 32.1660191111
1802838360064, 52, 41.7218062222
1802838360064, 53, 45.0956984444
1802838360064, 54, 41.8175708889
1802838360064, 55, 41.6488851111
1802838360064, 56, 40.4501968736
1802838360064, 57, 37.0034668966
1802838360064, 58, 34.2353876628
1802838360064, 59, 32.1952757778
1802838360064, 60, 29.6199654444
1802838360064, 61, 24.0972018222
1802838360064, 62, 18.4399218
1802838360064, 63, 22.6952498444
1802838360064, 64, 28.9274622
1802838360064, 65, 30.4543653333
1802838360064, 66, 33.00369
1802838360064, 67, 30.2048042222
1802838360064, 68, 24.51665
1802838360064, 69, 25.9024228889
1802838360064, 70, 30.2026734444
1802838360064, 71, 31.1282272222
1802838360064, 72, 25.8298003556
1802838360064, 73, 17.9361855556
1802838360064, 74, 13.407323
1802838360064, 75, 12.167072
1802838360064, 76, 18.4622792
1802838360064, 77, 28.6844018889
1802838360064, 78, 31.9037324444
1802838360064, 79, 31.4730404444
1802838360064, 80, 34.3607375556
1802838360064, 81, 34.2976173333
1802838360064, 82, 30.6132717778
1802838360064, 83, 29.6243026667
1802838360064, 84, 35.3670633333
1802838360064, 85, 39.4383144444
1802838360064, 86, 37.7656575556
1802838360064, 87, 44.0670251111
1802838360064, 88, 45.5910928889
1802838360064, 89, 44.9293415556
1802838360064, 90, 46.1609504444
1802838360064, 91, 44.1012606667
1802838360064, 92, 47.048964
1802838360064, 93, 45.2252657778
1802838360064, 94, 45.9974242222
1802838360064, 95, 53.0969928889
1802838360064, 96, 49.1788097778
1802838360064, 97, 46.4181193333
1802838360064, 98, 43.8251122222
1802838360064, 99, 43.6574486667
1802838360064, 100, 44.3502175556
1802838360064, 101, 37.975008
1802838360064, 102, 45.7895657778
1802838360064, 103, 54.0615313333
1802838360064, 104, 43.576682
1802838360064, 105, 39.4063286667
1802838360064, 106, 43.5888024444
1802838360064, 107, 42.5026655556
1802838360064, 108, 39.946128
1802838360064, 109, 48.8532164444
1802838360064, 110, 62.2274935556
1802838360064, 111, 59.2351717778
1802838360064, 112, 49.3316657778
1802838360064, 113, 47.0715315556
1802838360064, 114, 53.9116888889
1802838360064, 115, 52.8187795556
1802838360064, 116, 43.536074
1802838360064, 117, 37.790604
1802838360064, 118, 35.7976497778
1802838360064, 119, 38.0557115556
1802838360064, 120, 36.7651628889
1802838360064, 121, 38.7399197778
1802838360064, 122, 40.7724395556
1802838360064, 123, 38.7276148889
1802838360064, 124, 34.2682172444
1802838360064, 125, 28.7923098889
1802838360064, 126, 33.1148319778
1802838360064, 127, 37.8176717778
1802838360064, 128, 39.9141213333
1802838360064, 129, 38.1187371111
1802838360064, 130, 37.7902433333
1802838360064, 131, 39.235158
1802838360064, 132, 38.1362533333
1802838360064, 133, 36.1275468889
1802838360064, 134, 33.3884991111
1802838360064, 135, 29.9563213333
1802838360064, 136, 30.3002566667
1802838360064, 137, 35.1089782222
1802838360064, 138, 36.0049920383
1802838360064, 139, 36.9150857143
1802838360064, 140, 39.439868468
1802838360064, 141, 36.0548413333
1802838360064, 142, 35.6617808889
1802838360064, 143, 35.527958
1802838360064, 144, 33.1716277778
1802838360064, 145, 39.2738786667
1802838360064, 146, 41.0990573333
1802838360064, 147, 33.9835084444
1802838360064, 148, 32.5143051111
1802838360064, 149, 34.560368
1802838360064, 150, 37.7921766667
1802838360064, 151, 44.0785137778
1802838360064, 152, 43.1662108889
1802838360064, 153, 36.1981046667
1802838360064, 154, 36.2608228889
1802838360064, 155, 38.2147673563
1802838360064, 156, 35.6813427586
1802838360064, 157, 38.3937148889
1802838360064, 158, 40.0775462222
1802838360064, 159, 35.6323895556
1802838360064, 160, 35.4999521686
1802838360064, 161, 35.7057262069
1802838360064, 162, 33.6588284904
1802838360064, 163, 34.7221937778
1802838360064, 164, 33.4763253333
1802838360064, 165, 35.4245026667
1802838360064, 166, 41.9656726667
1802838360064, 167, 39.0103882222
1802838360064, 168, 36.490258
1802838360064, 169, 37.2325466667
1802838360064, 170, 35.3200875556
1802838360064, 171, 32.5941
